class,text,file
0,['m|ʌ|ɻ|aɪ|k|k|aɪ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| |a|r|ʉ|v|ʌ|t|t|i| |n|aː|l|i|l| |v|iː|ɹ|ʌ|ɡ|eː|s|ʌ|ɹ|i|j|i|l|ʉ|m| |v|e|ɭ|i|v|ʌ|n|d|ʌ|d|ʉ'],ISTL_0000232_0000115.wav
0,['o|ɹ|ʉ| |n|u|ɳ|s|e|j|ʌ|l|i|j|i|l| |i|ɹ|ʉ|k|k|ʉ|m| |ʈ|ɹ|aː|n|s|i|s|ʈ|ʌ|ɹ|i|n| |a|ɖ|ʌ|r|t|t|i| |o|v|v|o|ɹ|ʉ| |p|ʌ|d|i|n|e|ʈ|ʈ|ʉ| |m|u|d|ʌ|l| |i|ɹ|ʉ|v|ʌ|t|t|i| |n|aː|n|ɡ|ʉ| |m|aː|d|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |i|ɹ|ʌ|ʈ|ʈ|i|p|p|aː|ɡ|i|r|ʌ|d|ʉ| |ʲ|e|n|r|ʉ| |m|oː|r|s| |v|i|d|i| |p|ʌ|ʈ|ʈ|ʌ|r|i|v|aː|n|ʌ| |a|v|ʌ|d|aː|n|i|p|p|aː|ɡ|ʌ| |i|ɹ|ʉ|k|k|i|r|ʌ|d|ʉ'],ISTL_0000232_0000116.wav
0,['m|i|n|aː|ʈ|r|ʌ|l| |p|ʌ|j|ʌ|n|iː|ʈ|ʈ|ʉ|tʃː|i|k|k|ʌ|l|ɡ|ʌ|ɭ| |m|ʌ|ʈ|r|ʉ|m| |a|d|ʌ|n| |m|u|ɖ|i|v|aɪ|p| |p|ʌ|ʈ|r|i|j|ʌ| |t|o|ɖ|ʌ|r|tʃː|i|j|aː|n|ʌ| |m|u|n| |k|ʌ|ɳ|i|p|p|ʉ|ɡ|ʌ|ɭ| |i|ɹ|ʉ|n|d|ʌ|p|oː|d|i|l|ʉ|m| |m|oː|r|s| |v|i|d|i| |i|n|n|ʌ|m|ʉ|m| |n|ʌ|ɖ|aɪ|m|ʉ|r|aɪ|j|i|l| |i|ɹ|ʉ|k|k|i|r|ʌ|d|ʉ'],ISTL_0000232_0000117.wav
0,['a|l|aɪ|v|eː|ɳ| |m|ʌ|d|i|p|p|i|ɖ|ʉ|d|ʌ|l| |m|u|ɖ|i|v|ʉ|k|k|ʉ| |v|ʌ|n|d|ʌ|d|aɪ|t| |t|o|ɖ|ʌ|r|n|d|ʉ| |i|n|d|ʌ| |k|uː|ɖ|ʉ|d|ʌ|l| |ʈ|ɹ|aː|n|s|i|s|ʈ|ʌ|r|ɡ|ʌ|ɭ| |i|ɳ|aɪ|k| |k|ʌ|ɳ|i|p|p|iː|ɖ|ʉ|ɡ|ʌ|ɭ|i|l| |k|uː|ɖ|ʉ|d|ʌ|l| |v|ʌ|n|p|o|ɹ|ʉ|ɭ|aɪ|tʃː|eː|r|p|p|ʌ|d|ʌ|r|k|ʉ|p| |p|ʌ|j|ʌ|n|p|ʌ|ɖ|ʉ|t|t|ʌ|p|p|ʌ|ɖ|ʌ|l|aː|m'],ISTL_0000232_0000118.wav
0,['a|s|ʉ|v|ʉ|ɳ|i|p| |p|uː|tʃː|i|ɡ|ʌ|ɭ| |aː|r|ʉ|ɡ|aː|l|ɡ|ʌ|ɭ|aɪ|j|ʉ|m| |p|ʌ|ɹ|ʉ|t|t|ʌ| |u|ɖ|ʌ|l|aɪ|j|ʉ|m| |m|i|ɡ|ʌ| |s|i|r|i|j|ʌ| |t|ʌ|l|aɪ|j|aɪ|j|ʉ|m| |k|o|ɳ|ɖ|ʉ|ɭ|ɭ|ʌ|n|ʌ'],ISTL_0000232_0000119.wav
0,['aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| |t|o|n|n|ʉ|t|t|i| |n|aː|l|aː|m| |aː|ɳ|ɖ|i|l| |dʒ|e|j|ʌ|l|ʌ|l|i|t|aː| |m|u|d|ʌ|l|v|ʌ|ɹ|aː|ɡ|ʌ| |i|ɹ|ʉ|n|d|ʌ|p|oː|d|ʉ| |i|t|t|i|ʈ|ʈ|ʌ|m| |m|iː|ɳ|ɖ|ʉ|m| |u|j|i|r|p|e|ʈ|r|ʌ|d|ʉ'],ISTL_0000239_0000009.wav
0,['aː|n|aː|l| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| |t|o|n|n|ʉ|t|t|i| ||e|ʈ|ʈ|aː|m| |aː|ɳ|ɖ|i|l| |n|ʌ|ɖ|ʌ|t|t|ʌ|p|p|ʌ|ʈ|ʈ|ʌ| |p|oː|ɡ|ɹ|aː|n| |a|ɳ|ʉ| |aː|j|ʉ|d|ʌ| |v|e|ɖ|i|p|p|ʉ|tʃː|oː|d|ʌ|n|aɪ|ɡ|ʌ|ɭ|i|n| |v|i|ɭ|aɪ|v|aː|l| |i|n|d|i|j|aː|v|i|n| |m|iː|d|ʉ| |v|i|d|i|k|k|ʌ|p|p|ʌ|ʈ|ʈ|ʌ| |p|o|ɹ|ʉ|ɭ|aː|d|aː|ɹ|ʌ| |t|ʌ|ɖ|aɪ|ɡ|ʌ|ɭ|i|n| |k|aː|ɹ|ʌ|ɳ|ʌ|m|aː|ɡ|ʌ| |i|n|d|ʌ| |n|i|d|i|j|ʉ|d|ʌ|v|i| |k|i|ɖ|aɪ|p|p|ʌ|d|ʉ| |s|i|k|k|ʌ|l|aː|n|ʌ|d|ʉ'],ISTL_0000239_0000010.wav
0,['p|i|l|aɪ|s|ʉ| |p|aː|s|k|ʌ|l| |oː|ɹ|ʉ| |f|ɹ|e|ɲ|tʃ|ʉ| |k|ʌ|ɳ|i|d|ʌ|v|i|j|ʌ|l|aː|ɭ|ʌ|r| |i|j|ʌ|r|b|i|j|ʌ|l|aː|ɭ|ʌ|r| |m|ʌ|ʈ|r|ʉ|m| |s|ʌ|m|ʌ|j|ʌ| |m|e|j|j|i|j|ʌ|l|aː|ɭ|ʌ|r| |aː|v|aː|r'],ISTL_0000239_0000011.wav
0,['k|ʌ|ɳ|i|p|p|aː|n|ɡ|ʌ|ɭ|i|n| |u|ɹ|ʉ|v|aː|k|k|ʌ|t|t|i|l|ʉ|m| |p|aː|j|m|ʌ|v|i|j|ʌ|l| |t|o|ɖ|ʌ|r|b|i|l|ʉ|m| |i|v|ʌ|ɹ|ʌ|d|ʉ| |p|ʌ|ŋ|ɡ|ʌ|ɭ|i|p|p|ʉ| |k|u|r|i|p|p|i|ɖ|ʌ|t|t|ʌ|k|k|ʌ|d|aː|ɡ|ʉ|m| |ʲ|e|v|ʌ|n|dʒ|e|ɭ|i|s|ʈ|aː| |ɖ|aː|ɹ|i|s|e|l|l|i| ||e|n|r|ʌ| |aː|j|v|i|n| |m|uː|l|ʌ|m| |a|ɻ|ʉ|t|t|ʌ|m| |m|ʌ|ʈ|r|ʉ|m| |v|e|ʈ|r|i|ɖ|ʌ|t|t|i|n| |p|ʌ|ɳ|b|ʉ|ɡ|ʌ|ɭ|aɪ| |n|i|ɹ|ʉ|b|i|t|t|aː|r'],ISTL_0000239_0000012.wav
0,['k|j|uː|aː|r| |k|u|r|i| ||e|n|b|ʌ|d|ʉ| |p|ʌ|ʈ|ʈ|aɪ|k| |k|u|r|i|j|iː|ɖ|ʉ| |v|aː|s|i|p|p|i|ɡ|ʌ|ɭ|aː|l| |v|ʌ|ɹ|ʉ|ɖ|i|ɡ|ʌ|ɭ|aː|l| |n|u|ɳ|ɳ|ʌ|r|i|v|ʉ| |n|ʌ|ɡ|ʌ|r|b|eː|s|i|ɡ|ʌ|ɭ|aː|l| |p|u|ɹ|i|n|d|ʉ| |k|o|ɭ|ɭ|ʌ| |k|uː|ɖ|i|j|ʌ| |k|u|r|i|ɡ|ʌ|ɭ| |aː|ɡ|ʉ|m'],ISTL_0000239_0000013.wav
0,['i|k|k|ʉ|r|i|j|iː|ɖ|ʉ| |v|e|ɭ|ɭ|aɪ| |n|i|r|ʌ|p|p|ʉ|l|ʌ|t|t|i|l| |k|ʌ|ɹ|ʉ|p|p|ʉ| |v|ʌ|ɖ|i|v|ʌ|ŋ|ɡ|ʌ|ɭ|aɪ| |k|o|ɳ|ɖ|ʌ|d|ʉ| |i|ŋ|ɡ|ʉ| |k|u|r|i|j|iː|ʈ|ʈ|aː|k|k|ʌ|m| |k|o|ɳ|ɖ|ʉ|ɭ|ɭ|ʌ|v|aɪ| ||e|ɳ|ɡ|ʌ|ɭ| |a|l|l|ʌ|d|ʉ| |ʲ|e|ɻ|ʉ|t|t|ʉ|ɡ|ʌ|ɭ|aː|ɡ|ʌ| |i|ɹ|ʉ|k|k|ʌ|l|aː|m'],ISTL_0000239_0000014.wav
0,['i|d|ʌ|n|aɪ| |v|ʌ|ɹ|ʉ|ɖ|i| |v|aː|s|i|t|t|ʉ| |m|eː|l|ʌ|d|i|ɡ|ʌ| |t|ʌ|ɡ|ʌ|v|ʌ|l|ɡ|ʌ|ɭ|aɪ| |a|l|l|ʌ|d|ʉ| |s|e|j|ʌ|r|p|aː|ɖ|ʉ|ɡ|ʌ|ɭ|aɪ| |m|eː|r|k|o|ɭ|ɭ|ʌ|l|aː|m'],ISTL_0000239_0000015.wav
0,['o|ɹ|ʉ| |i|ɳ|aɪ|j|ʌ|t|t|ʌ|ɭ|ʌ|t|t|i|n| |m|u|ɡ|ʌ|v|ʌ|ɹ|i|j|aɪ|j|ʉ|m| |i|m|m|ʉ|r|aɪ|j|i|l| |a|ɖ|ʌ|k|k|ʌ|l|aː|m'],ISTL_0000239_0000016.wav
0,['ɹ|aː|m|ʌ|tʃ|ʌ|n|d|i|ɹ|ʌ|n| |a|v|ʌ|ɭ|aɪ| |k|uː|p|p|i|ʈ|ʈ|ʉ|k|k|o|ɳ|ɖ|ʉ| |oː|ɖ|i| |a|v|ʌ|ɭ| |m|u|n|b|ʉ| |n|i|n|r|aː|n| |a|v|ʌ|ɭ| |k|ʌ|ɳ|ɡ|ʌ|ɭ|i|l| |n|iː|r| |t|ʌ|ɭ|ʉ|m|b|i| |n|i|n|r|ʌ|d|ʉ'],ISTL_0000239_0000017.wav
0,['dʒ|e|n|i|f|ʌ|r| |l|iː|v|i|s| |o|ɹ|ʉ| |a|m|e|ɹ|i|k|k|ʌ| |n|aː|ʈ|ʈ|ʉ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ| |n|ʌ|ɖ|i|ɡ|aɪ| |n|ʌ|ɡ|aɪ|tʃː|ʉ|v|aɪ|j|aː|ɭ|ʌ|r| |k|u|ɹ|ʌ|l| |n|ʌ|ɖ|i|ɡ|aɪ| |m|ʌ|ʈ|r|ʉ|m| |p|aː|ɖ|ʌ|ɡ|i| |aː|v|aː|r'],ISTL_0000239_0000018.wav
0,['i|v|ʌ|r| |k|aː|s|ʈ| |a|v|eː| |t|i| |v|e|ʈ|ʈ|i|ŋ| |ɹ|i|ŋ|ɡ|ʌ|r| |p|oː|n|r|ʌ| |p|ʌ|l|ʌ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |n|ʌ|ɖ|i|t|t|ʉ|ɭ|ɭ|aː|r'],ISTL_0000239_0000019.wav
0,['m|ʌ|ʈ|r|ʉ|m| |t|i| |p|ɹ|i|n|s|ʌ|s| |a|ɳ|ɖ| |t|i| |f|ɹ|aː|ɡ| |p|oː|n|r|ʌ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|ŋ|ɡ|ʌ|ɭ|ʉ|k|k|ʉ|k| |k|u|ɹ|ʌ|l| |k|o|ɖ|ʉ|t|t|ʉ|ɭ|ɭ|aː|r| |n|ʌ|ɖ|i|t|t|ʉ|ɭ|ɭ|aː|r'],ISTL_0000239_0000020.wav
0,['aː|r| |ɹ|ʌ|d|n|ʌ|v|eː|l|ʉ| |o|ɹ|ʉ| |i|n|d|i|j|ʌ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ| |o|ɭ|i| |p|ʌ|d|i|v|aː|ɭ|ʌ|r| |t|ʌ|m|i|ɻ| |k|ʌ|n|n|ʌ|ɖ|ʌ|m| |m|ʌ|ʈ|r|ʉ|m| |t|e|l|ʉ|ŋ|ɡ|ʉ| |m|o|ɻ|i| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|ŋ|ɡ|ʌ|ɭ|ʉ|k|k|ʉ| |o|ɭ|i|p|p|ʌ|d|i|v|ʉ| |s|e|j|d|ʉ|ɭ|ɭ|aː|r'],ISTL_0000239_0000021.wav
0,['t|i|ɹ|ʉ|m|ʌ|l|aɪ| |v|aː|ɹ|ʌ|ɳ|ʌ|m| |aː|j|i|ɹ|ʌ|m| |ʲ|e|n|d|i|ɹ|ʌ|n| |p|oː|n|r|ʌ|v|aɪ| |a|v|ʌ|ʈ|r|ʉ|ɭ| |k|u|r|i|p|p|i|ɖ|ʌ| |t|ʌ|k|k|ʌ|v|aɪ'],ISTL_0000239_0000022.wav
0,['a|v|ʌ|ʈ|r|ʉ|ɭ| |j|aː|n|aɪ|j|i|n| |s|ʌ|m|iː|b|ʌ|m|aː|ɡ|ʌ|tʃː| |ʌ|k|k|ʌ|ɹ|ʌ|v|ʌ|r|t|t|i| |v|ʌ|n|d|aː|r'],ISTL_0000239_0000023.wav
0,['a|v|ʌ|ɭ|ʉ|ɖ|aɪ|j|ʌ| |u|ɖ|ʌ|m|b|ʉ| |v|i|j|ʌ|r|t|t|ʉ| |k|aː|l| |m|u|d|ʌ|l| |t|ʌ|l|aɪ| |v|ʌ|ɹ|aɪ|j|i|l| |n|ʌ|ɖ|ʉ|n|ʌ|ɖ|ʉ|ŋ|ɡ|i|ʈ|r|ʉ'],ISTL_0000239_0000024.wav
0,['n|ʌ|ɖ|ʉ|ŋ|ɡ|i|j|ʌ| |k|aɪ|j|i|n|aː|l| |t|u|ɭ|aː|v|i|tʃː|iː|t|aː| |k|aɪ| |t|u|p|p|aː|k|k|i|j|aɪ| ||e|ɖ|ʉ|t|t|ʉ|k|k|o|ɳ|ɖ|aː|ɭ| |t|u|p|p|aː|k|k|i|j|aɪ| |t|o|ʈ|ʈ|ʌ|d|ʉ|m| |k|aɪ|n|ʌ|ɖ|ʉ|k|k|ʌ|m|ʉ|m| |n|i|n|r|ʌ|d|ʉ'],ISTL_0000239_0000025.wav
0,['s|u|v|ʌ|ɹ|i|l| |m|aː|ʈ|ʈ|i|j|ʌ| |p|ʌ|ɖ|ʌ|t|t|i|l|i|ɹ|ʉ|n|d|ʉ| |a|v|ʌ|r| |t|i|ɹ|ʉ|m|ʉ|ɡ|ʌ|m| |t|ʌ|n|i|j|aː|ɡ|ʌ| |v|e|ɭ|i|k|k|i|ɭ|ʌ|m|b|i|k| |k|ʌ|ɹ|ʉ|ɳ|aɪ| |t|ʌ|d|ʉ|m|b|ʉ|m| |k|ʌ|ɳ|ɡ|ʌ|ɭ|aː|l| |s|iː|t|aː|v|aɪ| |p|aː|r|p|p|ʌ|d|ʉ| |p|oː|l|ʌ| |i|ɹ|ʉ|n|d|ʌ|d|ʉ'],ISTL_0000239_0000026.wav
0,['s|iː|t|aː| |i|d|aɪ| |n|aː|n| |o|p|p|ʌ|v|i|l|l|aɪ| |i|d|ʉ| |dʒ|iː|v|ʌ|h|i|m|s|aɪ| |s|u|ɖ|aː|d|eː| |u|n|n|aː|l| |u|j|i|ɹ|aɪ| |v|aː|ŋ|ɡ|ʌ|m|ʉ|ɖ|i|j|ʉ|m| |u|j|i|ɹ|aɪ| |k|o|ɖ|ʉ|k|k|ʌ| |m|u|ɖ|i|j|ʉ|m|aː| |ʲ|e|n|r|ʉ| |m|ʌ|h|aː|d|m|aː|v|i|n| |k|ʌ|ɹ|ʉ|ɳ|aɪ|k| |k|ʌ|ɳ|ɡ|ʌ|ɭ| |k|eː|ʈ|ʈ|ʌ|n|ʌ'],ISTL_0000239_0000027.wav
0,['ʲ|e|n|n|ʌ|d|aː|n| |s|e|j|j|ʌ| |p|oː|ɡ|i|r|aː|n| |p|aː|r|k|k|ʌ|l|aː|m|eː| |i|v|v|ʌ|ɭ|ʌ|v|ʉ| |ʲ|e|ɳ|ɳ|ʌ|ŋ|ɡ|ʌ|ɭ|ʉ|m| |o|ɹ|eː| |n|i|m|i|ʂ|ʌ| |n|eː|ɹ|ʌ|t|t|ʉ|k|k|ʉ|ɭ| |s|iː|t|aː|v|i|n| |m|ʌ|n|ʌ|d|i|l| |k|u|m|ʉ|r|i|p| |p|aː|j|n|d|ʌ|n|ʌ'],ISTL_0000239_0000028.wav
0,['a|n|d|ʌ| |k|u|m|ʉ|r|ʌ|l|ʉ|k|k|ʉ| |m|ʌ|d|d|i|j|i|l| |s|iː|t|aː|v|i|n| |k|aː|d|i|l| |o|ɹ|ʉ| |k|u|ɹ|ʌ|l| |k|eː|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000239_0000029.wav
0,['s|iː|t|aː| |s|iː|t|aː| |ʲ|e|ɻ|ʉ|n|d|i|ɹ|ʉ| |s|ʌ|t|t|ʌ|m| |p|oː|ɖ|aː|m|ʌ|l| |ʲ|e|ɻ|ʉ|n|d|i|ɹ|ʉ| |ʲ|e|n|r|ʉ| |a|n|d|ʌ| |k|u|ɹ|ʌ|l| |s|o|l|l|i|ʈ|r|ʉ'],ISTL_0000239_0000030.wav
0,['dʒ|ʌ|n|n|ʌ|l|ʉ|k|k|ʉ| |v|e|ɭ|i|j|eː| |v|ʌ|ɹ|aː|n|d|aː|v|i|l| |n|i|n|r|ʌ| |u|ɹ|ʉ|v|ʌ|t|t|i|n| |m|iː|d|ʉ| |a|d|ʌ|n| |v|e|ɭ|i|tʃː|ʌ|m| |v|i|ɻ|ʉ|n|d|ʌ|d|ʉ'],ISTL_0000239_0000031.wav
0,['a|p|p|ʌ|ɖ|i| ||e|n|n|ʌ| |n|aː|n| |u|ɭ|ʌ|r|i| |v|i|ʈ|ʈ|eː|n| |a|k|k|aː'],ISTL_0000239_0000032.wav
0,['v|eː|ɳ|ɖ|aː| |n|iː| |p|ʌ|k|k|ʌ|t|t|i|l| |i|ɹ|ʉ| |n|aː|n|eː| |n|iː|n|d|i|p| |p|aː|r|k|k|i|r|eː|n| |ʲ|e|n|r|ʉ| |s|o|l|l|i| |k|i|ɳ|ʌ|ʈ|r|i|n|ʉ|ɭ| |i|r|ʌ|ŋ|ɡ|i|n|eː|n'],ISTL_0000239_0000033.wav
0,['p|ʌ|ɖ|i|t|t|ʌ| |v|aː|j|b|aː|ɖ|ʉ| |t|ʌ|v|ʌ|r|aː|m|ʌ|l| |n|i|n|aɪ|v|ʉ|k|k|ʉ| |v|ʌ|ɹ|ʉ|v|ʌ|d|ʉ| |p|oː|l| |n|iː|ɹ|i|l| |i|r|ʌ|ŋ|ɡ|i|j|ʌ|v|ʉ|ɖ|ʌ|n| |n|iː|n|d|ʉ|m| |t|i|r|ʌ|m|aɪ| |t|aː|n|eː| |v|ʌ|n|d|ʌ|d|ʉ'],ISTL_0000239_0000034.wav
0,['o|ɹ|ʉ|v|ʌ|ɡ|aɪ|p| |p|e|ɹ|ʉ|m|i|d|ʌ|t|t|oː|ɖ|ʉ| |t|i|ɹ|ʉ|m|b|ʌ| |t|i|ɹ|ʉ|m|b|ʌ| |s|u|ʈ|r|i| |s|u|ʈ|r|i| |n|iː|n|d|i|n|eː|n| |s|o|k|k|aː|n| |u|n| |t|u|ɳ|aɪ| |v|eː|ɳ|ɖ|aː'],ISTL_0000239_0000035.wav
0,['i|n|i|m|eː|l| |n|aː|n|eː| |t|ʌ|n|i|j|eː| |n|iː|n|d|ʉ|v|eː|n| |t|ʌ|ɳ|ɳ|iː|ɹ|ʉ|m| |ʲ|e|n|ʌ|k|k|ʉ| |t|ʌ|ɹ|aɪ|p|oː|l| |aː|ɡ|i|v|i|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000239_0000036.wav
0,['k|eː|ʈ|ʈ|ʌ| |a|ɹ|ʌ|s|ʌ|ɹ|ʉ|k|k|ʉ|k| |k|oː|b|ʌ|m| |a|ɖ|ʌ|ŋ|ɡ|i|v|i|ʈ|ʈ|ʌ|d|ʉ| |v|eː|r|o|ɹ|ʉ| |p|u|l|ʌ|v|ʌ|r| |a|d|ʉ| |m|ʌ|ʈ|ʈ|ʉ|m|aː| |v|eː|r|o|ɹ|ʉ| |s|ʌ|m|ʌ|j|ʌ|t|t|ʉ|m| |m|ʌ|h|aː|ɹ|aː|dʒ|aː|v|i|n| |t|i|ɹ|ʉ|m|ʉ|ɖ|i| |v|ʌ|ɭ|aɪ|j|ʌ|l|aː|m'],ISTL_0000239_0000037.wav
0,['aː|n|aː|l| |a|d|ʌ|n| |p|ʌ|j|ʌ|n| |i|n|b|ʌ|m| |ʲ|e|n|r|aː|r'],ISTL_0000239_0000038.wav
0,['i|ŋ|ɡ|ʉ| |k|aː|ɳ|ʌ|p|p|ʌ|ɖ|ʉ|m| |n|aː|ɡ|ʌ|ɹ|i|ɡ|ʌ|t|t|aɪ| |k|aː|l|ʌ|t|t|aɪ| |k|o|ɳ|ɖ|ʉ| |i|d|aɪ| |m|uː|n|r|ʉ| |v|ʌ|ɡ|aɪ|j|aː|ɡ|ʌ| |p|ʌ|ɡ|ʉ|k|k|i|n|r|ʌ|n|ʌ|r'],ISTL_0000239_0000039.wav
0,['i|p|p|ʉ|j|ʌ|l| |t|ʌ|r|p|oː|d|ʉ| |n|aː|l|aː|m| |k|ʌ|ʈ|ʈ|ʌ| |p|u|j|ʌ|l|aː|ɡ|ʌ| |t|u|ɹ|ʉ|k|s| |m|ʌ|ʈ|r|ʉ|m| |k|aɪ|k|k|oː|s| |t|iː|v|ʉ|ɡ|ʌ|ɭ|i|n| |n|uː|t|t|i| |aɪ|n|d|ʉ| |k|i|l|oː|m|iː|ʈ|ʈ|ʌ|r| |k|i|ɻ|ʌ|k|k|eː| |a|m|aɪ|n|d|ʉ|ɭ|ɭ|ʌ|d|ʉ'],ISTL_0000239_0000040.wav
0,['s|e|p|ʈ|ʌ|m|b|ʌ|r| |aɪ|n|d|aː|m| |n|aː|ɭ| |f|ɭ|oː|ɹ|i|ɖ|aː| |m|aː|n|i|l|ʌ| |aː|ɭ|ʉ|n|ʌ|r| |tʃ|aː|r|l|i| |k|ɹ|i|s|ʈ| |ʲ|e|tʃː|ʌ|ɹ|i|k|k|aɪ| |n|i|l|aɪ|j|aɪ| |a|r|i|v|i|t|t|ʉ|ɭ|ɭ|aː|r'],ISTL_0000239_0000041.wav
0,['j|aː|r| |a|p|p|aː| |a|ŋ|ɡ|eː| |ʲ|e|n|r|aː|n| |v|ʌ|n|d|i|j|ʌ|t|t|eː|v|ʌ|n'],ISTL_0000239_0000042.wav
0,['s|ʌ|ʈ|ʈ|ʌ|m| |p|ʌ|j|i|l|ʉ|m| |m|aː|ɳ|ʌ|v|ʌ|r|ɡ|ʌ|ɭ| |m|ʌ|ʈ|r|ʉ|m| |k|ʌ|l|aɪ| |a|r|i|v|i|j|ʌ|l| |p|aː|ɖ|ʌ|m| |k|ʌ|r|k|ʉ|m| |m|aː|ɳ|ʌ|v|ʌ|r|ɡ|ʌ|ɭ| |m|ʌ|ʈ|ʈ|ʉ|m|eː| |i|d|ʉ|ɡ|aː|r|ʉ|m| |p|oː|ɹ|aː|ʈ|ʈ|ʌ|ŋ|ɡ|ʌ|ɭ|aɪ| |n|ʌ|ɖ|ʌ|t|t|i| |v|ʌ|n|d|ʌ|n|ʌ|r'],ISTL_0000239_0000043.wav
0,['t|ʌ|r|p|oː|d|ʉ| |k|ʌ|ɖ|ʌ|n|d|ʌ| |s|ʌ|n|i| |k|i|ɻ|ʌ|m|aɪ| |m|u|d|ʌ|l| |p|oː|ɹ|aː|ʈ|ʈ|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |k|ʌ|l|ʌ|n|d|ʉ|k|o|ɭ|ɭ|ʌ| |t|o|ɻ|i|r|n|ʉ|ɖ|p|ʌ|k| |k|ʌ|l|l|ʉ|ɹ|i| |m|aː|ɳ|ʌ|v|ʌ|r|ɡ|ʌ|ɭ|ʉ|m| |m|u|n|v|ʌ|n|d|ʉ|ɭ|ɭ|ʌ|n|ʌ|r'],ISTL_0000239_0000044.wav
0,['m|ʌ|ɹ|ʉ|t|t|ʉ|v|ʌ| |k|ʌ|l|l|ʉ|ɹ|i| |m|aː|ɳ|ʌ|v|ʌ|r|ɡ|ʌ|ɭ| |n|eː|ʈ|r|ʉ| |t|i|ŋ|ɡ|ʌ| |k|i|ɻ|ʌ|m|aɪ| |p|oː|ɹ|aː|ʈ|ʈ|ʌ|t|t|i|l| |iː|ɖ|ʉ|p|ʌ|ʈ|ʈ|ʌ|d|aː|ɡ|ʌ| |t|ʌ|ɡ|ʌ|v|ʌ|l|ɡ|ʌ|ɭ| |t|e|ɹ|i|v|i|k|k|i|n|r|ʌ|n|ʌ'],ISTL_0000239_0000045.wav
0,['u|ɖ|ʌ|l| |d|i|ɖ|ʌ|ɡ|aː|t|t|i|ɹ|ʌ|m|aː|n|ʌ|d|ʌ|n|r|ʉ| |aː|n|aː|l| |n|aː|ɖ|oː|ɖ|i|j|aː|ɡ|ʌ| |a|l|aɪ|n|d|ʉ| |m|ʌ|ɹ|ʌ|t|t|ʉ|p|p|oː|n|ʌ| |d|eː|ɡ|ʌ|m| |k|i|ɻ|i|n|d|ʌ| |s|ʌ|ʈ|ʈ|aɪ|j|ʉ|m| |oː|ɹ|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |m|u|ɻ|ʌ|ŋ|ɡ|aː|l| |t|ʌ|ɖ|ʉ|k|k|i|j|ʌ|d|aː|l| |k|ʌ|ɹ|aɪ|ɡ|ʌ|ɭ| |k|i|ɻ|i|n|d|ʌ| |v|eː|ʂ|ʈ|i|j|ʉ|m| |u|ɖ|ʉ|t|t|i|j|i|ɹ|ʉ|n|d|aː|n'],ISTL_0000239_0000046.wav
0,['k|aɪ|ɡ|ʌ|ɭ|ʉ|m| |k|ʌ|ɳ|ɡ|ʌ|ɭ|ʉ|m| |a|v|ʌ|n| |v|ʌ|j|i|ʈ|r|i|r|k|aː|ɡ|ʌ|t| |t|i|ɹ|i|j|ʉ|m| |n|aː|ɖ|oː|ɖ|i|j|ʌ|l|l|ʌ| |ʲ|e|n|b|ʌ|d|aɪ| |k|aː|ɳ|b|i|t|t|ʌ|n|ʌ'],ISTL_0000239_0000047.wav
0,['k|aɪ|j|i|l|eː| |t|oː|ɭ|p|ʌ|ʈ|ʈ|aɪ|j|i|l| |o|ɹ|ʉ| |m|uː|ʈ|ʈ|aɪ| |a|d|i|l| |o|ɹ|ʉ| |s|e|m|b|ʉ|m| |p|u|s|t|ʌ|ɡ|ʌ|m|ʉ|m| |t|u|ɹ|ʉ|t|t|i|k| |k|o|ɳ|ɖ|i|ɹ|ʉ|n|d|ʌ|n|ʌ| |a|d|ʌ|n| |m|eː|l| |o|ɹ|ʉ| |k|ʌ|m|b|ʌ|ɭ|i'],ISTL_0000239_0000048.wav
